load,T,Datetime
4322.0,74.33,2006-07-31 22:00:00
3873.0,73.0,2006-07-31 23:00:00
3471.0,72.33,2006-08-01 00:00:00
3215.0,73.0,2006-08-01 01:00:00
3073.0,71.33,2006-08-01 02:00:00
3007.0,70.67,2006-08-01 03:00:00
2977.0,71.0,2006-08-01 04:00:00
3037.0,70.67,2006-08-01 05:00:00
3239.0,70.0,2006-08-01 06:00:00
3631.0,69.0,2006-08-01 07:00:00
4045.0,70.33,2006-08-01 08:00:00
4307.0,71.67,2006-08-01 09:00:00
4519.0,72.67,2006-08-01 10:00:00
4687.0,76.0,2006-08-01 11:00:00
4799.0,78.0,2006-08-01 12:00:00
4919.0,81.33,2006-08-01 13:00:00
5081.0,84.67,2006-08-01 14:00:00
5156.0,86.67,2006-08-01 15:00:00
5225.0,89.33,2006-08-01 16:00:00
5263.0,90.67,2006-08-01 17:00:00
5247.0,90.33,2006-08-01 18:00:00
5190.0,90.0,2006-08-01 19:00:00
5131.0,88.67,2006-08-01 20:00:00
5189.0,86.67,2006-08-01 21:00:00
5010.0,85.33,2006-08-01 22:00:00
4522.0,84.0,2006-08-01 23:00:00
4071.0,84.0,2006-08-02 00:00:00
3771.0,82.33,2006-08-02 01:00:00
3610.0,81.67,2006-08-02 02:00:00
3481.0,83.0,2006-08-02 03:00:00
3426.0,82.0,2006-08-02 04:00:00
3435.0,80.33,2006-08-02 05:00:00
3612.0,78.33,2006-08-02 06:00:00
4000.0,78.33,2006-08-02 07:00:00
4439.0,78.67,2006-08-02 08:00:00
4805.0,81.0,2006-08-02 09:00:00
5069.0,84.0,2006-08-02 10:00:00
5293.0,86.67,2006-08-02 11:00:00
5436.0,89.33,2006-08-02 12:00:00
5497.0,90.33,2006-08-02 13:00:00
5506.0,93.33,2006-08-02 14:00:00
5478.0,90.0,2006-08-02 15:00:00
5411.0,90.33,2006-08-02 16:00:00
5330.0,91.0,2006-08-02 17:00:00
5157.0,82.67,2006-08-02 18:00:00
5017.0,82.33,2006-08-02 19:00:00
4976.0,81.33,2006-08-02 20:00:00
4995.0,81.33,2006-08-02 21:00:00
4777.0,79.0,2006-08-02 22:00:00
4327.0,78.67,2006-08-02 23:00:00
3890.0,78.0,2006-08-03 00:00:00
3589.0,77.67,2006-08-03 01:00:00
3407.0,79.0,2006-08-03 02:00:00
3322.0,77.0,2006-08-03 03:00:00
3271.0,76.0,2006-08-03 04:00:00
3305.0,75.0,2006-08-03 05:00:00
3501.0,72.0,2006-08-03 06:00:00
3862.0,71.33,2006-08-03 07:00:00
4251.0,71.67,2006-08-03 08:00:00
4532.0,73.0,2006-08-03 09:00:00
4745.0,74.33,2006-08-03 10:00:00
4858.0,75.0,2006-08-03 11:00:00
4890.0,75.0,2006-08-03 12:00:00
4852.0,76.33,2006-08-03 13:00:00
4838.0,78.0,2006-08-03 14:00:00
4779.0,77.67,2006-08-03 15:00:00
4695.0,78.0,2006-08-03 16:00:00
4612.0,75.67,2006-08-03 17:00:00
4518.0,75.33,2006-08-03 18:00:00
4414.0,72.67,2006-08-03 19:00:00
4325.0,73.0,2006-08-03 20:00:00
4348.0,71.0,2006-08-03 21:00:00
4159.0,70.0,2006-08-03 22:00:00
3753.0,68.67,2006-08-03 23:00:00
3370.0,68.0,2006-08-04 00:00:00
3104.0,68.0,2006-08-04 01:00:00
2967.0,67.67,2006-08-04 02:00:00
2892.0,67.67,2006-08-04 03:00:00
2877.0,67.33,2006-08-04 04:00:00
2924.0,67.33,2006-08-04 05:00:00
3134.0,67.0,2006-08-04 06:00:00
3479.0,66.33,2006-08-04 07:00:00
3847.0,67.67,2006-08-04 08:00:00
4075.0,66.67,2006-08-04 09:00:00
4227.0,68.67,2006-08-04 10:00:00
4328.0,70.33,2006-08-04 11:00:00
4361.0,72.0,2006-08-04 12:00:00
4353.0,75.67,2006-08-04 13:00:00
4389.0,77.33,2006-08-04 14:00:00
4405.0,79.33,2006-08-04 15:00:00
4405.0,79.67,2006-08-04 16:00:00
4408.0,80.67,2006-08-04 17:00:00
4379.0,80.0,2006-08-04 18:00:00
4288.0,79.67,2006-08-04 19:00:00
4189.0,78.33,2006-08-04 20:00:00
4227.0,75.33,2006-08-04 21:00:00
4079.0,73.0,2006-08-04 22:00:00
3706.0,71.33,2006-08-04 23:00:00
3305.0,70.0,2006-08-05 00:00:00
3016.0,68.33,2006-08-05 01:00:00
2852.0,66.67,2006-08-05 02:00:00
2746.0,66.0,2006-08-05 03:00:00
2703.0,65.67,2006-08-05 04:00:00
2699.0,65.0,2006-08-05 05:00:00
2758.0,64.0,2006-08-05 06:00:00
2910.0,62.33,2006-08-05 07:00:00
3247.0,64.0,2006-08-05 08:00:00
3589.0,67.33,2006-08-05 09:00:00
3805.0,72.0,2006-08-05 10:00:00
3882.0,73.0,2006-08-05 11:00:00
3891.0,74.0,2006-08-05 12:00:00
3860.0,75.67,2006-08-05 13:00:00
3821.0,77.33,2006-08-05 14:00:00
3789.0,78.0,2006-08-05 15:00:00
3786.0,78.33,2006-08-05 16:00:00
3818.0,78.0,2006-08-05 17:00:00
3834.0,77.33,2006-08-05 18:00:00
3775.0,76.67,2006-08-05 19:00:00
3681.0,75.0,2006-08-05 20:00:00
3724.0,71.0,2006-08-05 21:00:00
3576.0,67.33,2006-08-05 22:00:00
3251.0,62.67,2006-08-05 23:00:00
2924.0,60.67,2006-08-06 00:00:00
2681.0,60.0,2006-08-06 01:00:00
2531.0,57.33,2006-08-06 02:00:00
2462.0,55.33,2006-08-06 03:00:00
2413.0,55.67,2006-08-06 04:00:00
2408.0,54.0,2006-08-06 05:00:00
2423.0,52.67,2006-08-06 06:00:00
2506.0,52.33,2006-08-06 07:00:00
2783.0,55.0,2006-08-06 08:00:00
3110.0,60.67,2006-08-06 09:00:00
3345.0,66.33,2006-08-06 10:00:00
3477.0,70.33,2006-08-06 11:00:00
3522.0,73.67,2006-08-06 12:00:00
3553.0,74.33,2006-08-06 13:00:00
3552.0,75.67,2006-08-06 14:00:00
3565.0,76.67,2006-08-06 15:00:00
3582.0,77.0,2006-08-06 16:00:00
3656.0,77.67,2006-08-06 17:00:00
3736.0,77.0,2006-08-06 18:00:00
3733.0,76.67,2006-08-06 19:00:00
3689.0,74.33,2006-08-06 20:00:00
3787.0,71.0,2006-08-06 21:00:00
3629.0,69.0,2006-08-06 22:00:00
3288.0,69.0,2006-08-06 23:00:00
2973.0,68.33,2006-08-07 00:00:00
2771.0,69.0,2006-08-07 01:00:00
2665.0,69.67,2006-08-07 02:00:00
2620.0,68.33,2006-08-07 03:00:00
2622.0,67.33,2006-08-07 04:00:00
2692.0,67.33,2006-08-07 05:00:00
2944.0,66.67,2006-08-07 06:00:00
3303.0,68.0,2006-08-07 07:00:00
3725.0,68.67,2006-08-07 08:00:00
4007.0,69.0,2006-08-07 09:00:00
4181.0,70.33,2006-08-07 10:00:00
4354.0,74.67,2006-08-07 11:00:00
4426.0,76.33,2006-08-07 12:00:00
4462.0,78.33,2006-08-07 13:00:00
4546.0,79.67,2006-08-07 14:00:00
4611.0,82.33,2006-08-07 15:00:00
4637.0,83.0,2006-08-07 16:00:00
4671.0,83.67,2006-08-07 17:00:00
4686.0,84.33,2006-08-07 18:00:00
4623.0,83.67,2006-08-07 19:00:00
4563.0,76.67,2006-08-07 20:00:00
4615.0,76.33,2006-08-07 21:00:00
4364.0,75.33,2006-08-07 22:00:00
3910.0,75.0,2006-08-07 23:00:00
3486.0,73.0,2006-08-08 00:00:00
3218.0,73.33,2006-08-08 01:00:00
3059.0,72.0,2006-08-08 02:00:00
2944.0,70.0,2006-08-08 03:00:00
2889.0,68.0,2006-08-08 04:00:00
2946.0,66.67,2006-08-08 05:00:00
3102.0,67.0,2006-08-08 06:00:00
3417.0,65.67,2006-08-08 07:00:00
3808.0,67.67,2006-08-08 08:00:00
4064.0,69.67,2006-08-08 09:00:00
4208.0,70.33,2006-08-08 10:00:00
4308.0,71.67,2006-08-08 11:00:00
4344.0,73.33,2006-08-08 12:00:00
4345.0,74.33,2006-08-08 13:00:00
4370.0,75.67,2006-08-08 14:00:00
4345.0,77.0,2006-08-08 15:00:00
4317.0,77.33,2006-08-08 16:00:00
4307.0,78.33,2006-08-08 17:00:00
4256.0,77.33,2006-08-08 18:00:00
4159.0,76.33,2006-08-08 19:00:00
4056.0,74.67,2006-08-08 20:00:00
4094.0,71.33,2006-08-08 21:00:00
3875.0,68.0,2006-08-08 22:00:00
3435.0,66.33,2006-08-08 23:00:00
3049.0,62.33,2006-08-09 00:00:00
2806.0,62.0,2006-08-09 01:00:00
2650.0,59.0,2006-08-09 02:00:00
2567.0,56.67,2006-08-09 03:00:00
2533.0,57.33,2006-08-09 04:00:00
2584.0,55.67,2006-08-09 05:00:00
2772.0,54.33,2006-08-09 06:00:00
3105.0,53.33,2006-08-09 07:00:00
3497.0,56.33,2006-08-09 08:00:00
3748.0,62.0,2006-08-09 09:00:00
3931.0,67.0,2006-08-09 10:00:00
4067.0,70.0,2006-08-09 11:00:00
4097.0,73.0,2006-08-09 12:00:00
4120.0,75.67,2006-08-09 13:00:00
4172.0,76.67,2006-08-09 14:00:00
4180.0,78.0,2006-08-09 15:00:00
4181.0,78.33,2006-08-09 16:00:00
4195.0,78.33,2006-08-09 17:00:00
4171.0,78.33,2006-08-09 18:00:00
4087.0,76.67,2006-08-09 19:00:00
4004.0,74.67,2006-08-09 20:00:00
4077.0,70.0,2006-08-09 21:00:00
3855.0,67.0,2006-08-09 22:00:00
3437.0,65.67,2006-08-09 23:00:00
3053.0,63.33,2006-08-10 00:00:00
2791.0,62.0,2006-08-10 01:00:00
2667.0,59.67,2006-08-10 02:00:00
2582.0,58.67,2006-08-10 03:00:00
2553.0,57.67,2006-08-10 04:00:00
2600.0,57.0,2006-08-10 05:00:00
2811.0,57.67,2006-08-10 06:00:00
3139.0,57.67,2006-08-10 07:00:00
3519.0,59.67,2006-08-10 08:00:00
3771.0,63.0,2006-08-10 09:00:00
3948.0,67.0,2006-08-10 10:00:00
4101.0,71.0,2006-08-10 11:00:00
4175.0,74.67,2006-08-10 12:00:00
4203.0,77.0,2006-08-10 13:00:00
4250.0,78.33,2006-08-10 14:00:00
4253.0,78.0,2006-08-10 15:00:00
4210.0,75.67,2006-08-10 16:00:00
4213.0,76.0,2006-08-10 17:00:00
4206.0,75.0,2006-08-10 18:00:00
4138.0,74.67,2006-08-10 19:00:00
4050.0,68.33,2006-08-10 20:00:00
4049.0,65.33,2006-08-10 21:00:00
3839.0,63.0,2006-08-10 22:00:00
3457.0,62.33,2006-08-10 23:00:00
3089.0,61.33,2006-08-11 00:00:00
2832.0,60.0,2006-08-11 01:00:00
2674.0,59.33,2006-08-11 02:00:00
2595.0,58.33,2006-08-11 03:00:00
2552.0,56.0,2006-08-11 04:00:00
2602.0,56.0,2006-08-11 05:00:00
2770.0,55.33,2006-08-11 06:00:00
3102.0,53.33,2006-08-11 07:00:00
3485.0,56.33,2006-08-11 08:00:00
3747.0,59.0,2006-08-11 09:00:00
3889.0,62.0,2006-08-11 10:00:00
3973.0,65.0,2006-08-11 11:00:00
3964.0,67.0,2006-08-11 12:00:00
3946.0,68.67,2006-08-11 13:00:00
3945.0,70.67,2006-08-11 14:00:00
3902.0,71.0,2006-08-11 15:00:00
3852.0,71.67,2006-08-11 16:00:00
3814.0,71.67,2006-08-11 17:00:00
3772.0,71.0,2006-08-11 18:00:00
3684.0,69.0,2006-08-11 19:00:00
3605.0,67.33,2006-08-11 20:00:00
3666.0,63.33,2006-08-11 21:00:00
3487.0,60.33,2006-08-11 22:00:00
3153.0,58.0,2006-08-11 23:00:00
2819.0,57.33,2006-08-12 00:00:00
2592.0,55.33,2006-08-12 01:00:00
2471.0,54.33,2006-08-12 02:00:00
2393.0,51.67,2006-08-12 03:00:00
2356.0,50.67,2006-08-12 04:00:00
2371.0,49.0,2006-08-12 05:00:00
2433.0,47.33,2006-08-12 06:00:00
2590.0,47.33,2006-08-12 07:00:00
2901.0,50.33,2006-08-12 08:00:00
3212.0,56.33,2006-08-12 09:00:00
3404.0,61.0,2006-08-12 10:00:00
3454.0,65.0,2006-08-12 11:00:00
3438.0,67.0,2006-08-12 12:00:00
3373.0,68.0,2006-08-12 13:00:00
3320.0,69.33,2006-08-12 14:00:00
3280.0,70.0,2006-08-12 15:00:00
3266.0,70.0,2006-08-12 16:00:00
3299.0,71.0,2006-08-12 17:00:00
3336.0,69.33,2006-08-12 18:00:00
3319.0,69.0,2006-08-12 19:00:00
3303.0,67.33,2006-08-12 20:00:00
3397.0,64.33,2006-08-12 21:00:00
3248.0,62.0,2006-08-12 22:00:00
2958.0,61.0,2006-08-12 23:00:00
2687.0,56.67,2006-08-13 00:00:00
2468.0,55.0,2006-08-13 01:00:00
2358.0,54.33,2006-08-13 02:00:00
2296.0,52.0,2006-08-13 03:00:00
2260.0,49.67,2006-08-13 04:00:00
2266.0,49.33,2006-08-13 05:00:00
2307.0,48.67,2006-08-13 06:00:00
2384.0,48.67,2006-08-13 07:00:00
2652.0,51.67,2006-08-13 08:00:00
2969.0,56.33,2006-08-13 09:00:00
3189.0,62.0,2006-08-13 10:00:00
3268.0,64.67,2006-08-13 11:00:00
3295.0,68.0,2006-08-13 12:00:00
3282.0,70.0,2006-08-13 13:00:00
3252.0,70.67,2006-08-13 14:00:00
3228.0,72.0,2006-08-13 15:00:00
3238.0,72.67,2006-08-13 16:00:00
3298.0,73.0,2006-08-13 17:00:00
3369.0,72.0,2006-08-13 18:00:00
3365.0,72.0,2006-08-13 19:00:00
3383.0,69.33,2006-08-13 20:00:00
3487.0,66.0,2006-08-13 21:00:00
3284.0,59.33,2006-08-13 22:00:00
2960.0,58.33,2006-08-13 23:00:00
2663.0,56.33,2006-08-14 00:00:00
2490.0,55.33,2006-08-14 01:00:00
2395.0,52.67,2006-08-14 02:00:00
2351.0,52.33,2006-08-14 03:00:00
2350.0,51.33,2006-08-14 04:00:00
2441.0,51.67,2006-08-14 05:00:00
2654.0,50.33,2006-08-14 06:00:00
3001.0,49.67,2006-08-14 07:00:00
3385.0,54.33,2006-08-14 08:00:00
3645.0,59.33,2006-08-14 09:00:00
3816.0,64.67,2006-08-14 10:00:00
3935.0,70.0,2006-08-14 11:00:00
3997.0,72.67,2006-08-14 12:00:00
4011.0,76.0,2006-08-14 13:00:00
4045.0,78.33,2006-08-14 14:00:00
4050.0,79.67,2006-08-14 15:00:00
4053.0,79.67,2006-08-14 16:00:00
4065.0,81.0,2006-08-14 17:00:00
4051.0,78.33,2006-08-14 18:00:00
4017.0,77.0,2006-08-14 19:00:00
4023.0,75.0,2006-08-14 20:00:00
4082.0,73.0,2006-08-14 21:00:00
3835.0,72.67,2006-08-14 22:00:00
3437.0,73.0,2006-08-14 23:00:00
3090.0,72.0,2006-08-15 00:00:00
2862.0,70.0,2006-08-15 01:00:00
2753.0,70.0,2006-08-15 02:00:00
2691.0,68.67,2006-08-15 03:00:00
2674.0,67.0,2006-08-15 04:00:00
2752.0,67.67,2006-08-15 05:00:00
2975.0,67.0,2006-08-15 06:00:00
3351.0,67.33,2006-08-15 07:00:00
3730.0,69.33,2006-08-15 08:00:00
3981.0,69.67,2006-08-15 09:00:00
4144.0,71.33,2006-08-15 10:00:00
4253.0,72.33,2006-08-15 11:00:00
4282.0,74.33,2006-08-15 12:00:00
4286.0,75.33,2006-08-15 13:00:00
4290.0,77.0,2006-08-15 14:00:00
4279.0,78.0,2006-08-15 15:00:00
4246.0,80.0,2006-08-15 16:00:00
4251.0,81.0,2006-08-15 17:00:00
4216.0,80.0,2006-08-15 18:00:00
4132.0,79.0,2006-08-15 19:00:00
4076.0,77.33,2006-08-15 20:00:00
4139.0,74.67,2006-08-15 21:00:00
3883.0,70.0,2006-08-15 22:00:00
3463.0,68.33,2006-08-15 23:00:00
3073.0,67.33,2006-08-16 00:00:00
2817.0,66.33,2006-08-16 01:00:00
2684.0,66.0,2006-08-16 02:00:00
2613.0,63.33,2006-08-16 03:00:00
2582.0,62.33,2006-08-16 04:00:00
2641.0,62.0,2006-08-16 05:00:00
2853.0,60.33,2006-08-16 06:00:00
3202.0,59.67,2006-08-16 07:00:00
3584.0,62.33,2006-08-16 08:00:00
3838.0,66.67,2006-08-16 09:00:00
4029.0,69.33,2006-08-16 10:00:00
4171.0,73.0,2006-08-16 11:00:00
4225.0,75.67,2006-08-16 12:00:00
4224.0,76.67,2006-08-16 13:00:00
4271.0,78.33,2006-08-16 14:00:00
4262.0,78.67,2006-08-16 15:00:00
4226.0,78.0,2006-08-16 16:00:00
4231.0,80.0,2006-08-16 17:00:00
4201.0,79.67,2006-08-16 18:00:00
4127.0,79.33,2006-08-16 19:00:00
4075.0,76.33,2006-08-16 20:00:00
4136.0,72.67,2006-08-16 21:00:00
3887.0,68.67,2006-08-16 22:00:00
3468.0,66.33,2006-08-16 23:00:00
3074.0,63.0,2006-08-17 00:00:00
2823.0,61.0,2006-08-17 01:00:00
2674.0,59.67,2006-08-17 02:00:00
2599.0,59.33,2006-08-17 03:00:00
2561.0,59.0,2006-08-17 04:00:00
2620.0,58.0,2006-08-17 05:00:00
2823.0,56.67,2006-08-17 06:00:00
3159.0,55.33,2006-08-17 07:00:00
3549.0,58.0,2006-08-17 08:00:00
3822.0,63.67,2006-08-17 09:00:00
3995.0,69.0,2006-08-17 10:00:00
4147.0,72.67,2006-08-17 11:00:00
4194.0,75.33,2006-08-17 12:00:00
4204.0,78.33,2006-08-17 13:00:00
4258.0,79.0,2006-08-17 14:00:00
4260.0,79.33,2006-08-17 15:00:00
4241.0,79.0,2006-08-17 16:00:00
4240.0,78.67,2006-08-17 17:00:00
4206.0,79.33,2006-08-17 18:00:00
4116.0,77.67,2006-08-17 19:00:00
4069.0,75.67,2006-08-17 20:00:00
4146.0,70.0,2006-08-17 21:00:00
3885.0,66.67,2006-08-17 22:00:00
3473.0,65.0,2006-08-17 23:00:00
3092.0,63.33,2006-08-18 00:00:00
2837.0,63.33,2006-08-18 01:00:00
2699.0,63.33,2006-08-18 02:00:00
2614.0,62.0,2006-08-18 03:00:00
2585.0,60.0,2006-08-18 04:00:00
2653.0,60.33,2006-08-18 05:00:00
2851.0,59.0,2006-08-18 06:00:00
3166.0,59.0,2006-08-18 07:00:00
3541.0,60.33,2006-08-18 08:00:00
3799.0,63.0,2006-08-18 09:00:00
3976.0,68.0,2006-08-18 10:00:00
4118.0,71.33,2006-08-18 11:00:00
4212.0,74.67,2006-08-18 12:00:00
4255.0,77.67,2006-08-18 13:00:00
4304.0,79.0,2006-08-18 14:00:00
4310.0,80.67,2006-08-18 15:00:00
4284.0,80.67,2006-08-18 16:00:00
4276.0,81.0,2006-08-18 17:00:00
4214.0,81.33,2006-08-18 18:00:00
4094.0,79.33,2006-08-18 19:00:00
4023.0,77.0,2006-08-18 20:00:00
4099.0,74.33,2006-08-18 21:00:00
3891.0,72.33,2006-08-18 22:00:00
3531.0,70.67,2006-08-18 23:00:00
3161.0,68.67,2006-08-19 00:00:00
2896.0,69.0,2006-08-19 01:00:00
2737.0,67.67,2006-08-19 02:00:00
2641.0,67.67,2006-08-19 03:00:00
2581.0,66.67,2006-08-19 04:00:00
2587.0,65.0,2006-08-19 05:00:00
2655.0,64.33,2006-08-19 06:00:00
2805.0,64.33,2006-08-19 07:00:00
3109.0,64.67,2006-08-19 08:00:00
3436.0,67.67,2006-08-19 09:00:00
3659.0,70.33,2006-08-19 10:00:00
3754.0,72.0,2006-08-19 11:00:00
3781.0,74.67,2006-08-19 12:00:00
3781.0,75.33,2006-08-19 13:00:00
3760.0,76.0,2006-08-19 14:00:00
3752.0,77.0,2006-08-19 15:00:00
3771.0,75.0,2006-08-19 16:00:00
3803.0,74.0,2006-08-19 17:00:00
3835.0,74.67,2006-08-19 18:00:00
3824.0,72.67,2006-08-19 19:00:00
3859.0,71.33,2006-08-19 20:00:00
3882.0,71.0,2006-08-19 21:00:00
3689.0,71.0,2006-08-19 22:00:00
3380.0,70.33,2006-08-19 23:00:00
3080.0,68.33,2006-08-20 00:00:00
2854.0,68.33,2006-08-20 01:00:00
2717.0,68.67,2006-08-20 02:00:00
2636.0,68.33,2006-08-20 03:00:00
2577.0,67.33,2006-08-20 04:00:00
2578.0,65.33,2006-08-20 05:00:00
2613.0,65.33,2006-08-20 06:00:00
2724.0,64.67,2006-08-20 07:00:00
2937.0,64.33,2006-08-20 08:00:00
3244.0,65.33,2006-08-20 09:00:00
3490.0,64.67,2006-08-20 10:00:00
3637.0,64.67,2006-08-20 11:00:00
3693.0,64.67,2006-08-20 12:00:00
3683.0,65.67,2006-08-20 13:00:00
3630.0,65.67,2006-08-20 14:00:00
3563.0,65.67,2006-08-20 15:00:00
3554.0,67.67,2006-08-20 16:00:00
3608.0,68.33,2006-08-20 17:00:00
3681.0,67.67,2006-08-20 18:00:00
3691.0,67.0,2006-08-20 19:00:00
3710.0,65.67,2006-08-20 20:00:00
3690.0,63.67,2006-08-20 21:00:00
3444.0,64.0,2006-08-20 22:00:00
3109.0,62.67,2006-08-20 23:00:00
2821.0,62.67,2006-08-21 00:00:00
2650.0,63.33,2006-08-21 01:00:00
2544.0,63.0,2006-08-21 02:00:00
2499.0,63.0,2006-08-21 03:00:00
2486.0,62.0,2006-08-21 04:00:00
2566.0,62.33,2006-08-21 05:00:00
2803.0,62.0,2006-08-21 06:00:00
3168.0,62.0,2006-08-21 07:00:00
3529.0,61.33,2006-08-21 08:00:00
3800.0,63.33,2006-08-21 09:00:00
3970.0,63.67,2006-08-21 10:00:00
4074.0,66.0,2006-08-21 11:00:00
4096.0,67.33,2006-08-21 12:00:00
4083.0,68.67,2006-08-21 13:00:00
4076.0,69.33,2006-08-21 14:00:00
4051.0,71.67,2006-08-21 15:00:00
4014.0,72.67,2006-08-21 16:00:00
4017.0,73.67,2006-08-21 17:00:00
4002.0,75.0,2006-08-21 18:00:00
3937.0,73.67,2006-08-21 19:00:00
3939.0,71.67,2006-08-21 20:00:00
3990.0,69.0,2006-08-21 21:00:00
3708.0,66.67,2006-08-21 22:00:00
3289.0,64.33,2006-08-21 23:00:00
2938.0,62.67,2006-08-22 00:00:00
2710.0,59.67,2006-08-22 01:00:00
2576.0,58.67,2006-08-22 02:00:00
2502.0,57.0,2006-08-22 03:00:00
2469.0,57.0,2006-08-22 04:00:00
2523.0,57.0,2006-08-22 05:00:00
2751.0,55.67,2006-08-22 06:00:00
3091.0,56.33,2006-08-22 07:00:00
3475.0,57.67,2006-08-22 08:00:00
3722.0,61.33,2006-08-22 09:00:00
3897.0,66.0,2006-08-22 10:00:00
4039.0,70.33,2006-08-22 11:00:00
4109.0,73.33,2006-08-22 12:00:00
4135.0,76.33,2006-08-22 13:00:00
4182.0,77.67,2006-08-22 14:00:00
4190.0,78.67,2006-08-22 15:00:00
4175.0,79.0,2006-08-22 16:00:00
4176.0,79.0,2006-08-22 17:00:00
4148.0,80.67,2006-08-22 18:00:00
4083.0,78.33,2006-08-22 19:00:00
4073.0,76.33,2006-08-22 20:00:00
4118.0,73.33,2006-08-22 21:00:00
3831.0,71.67,2006-08-22 22:00:00
3417.0,69.67,2006-08-22 23:00:00
3042.0,68.67,2006-08-23 00:00:00
2817.0,65.0,2006-08-23 01:00:00
2683.0,63.33,2006-08-23 02:00:00
2582.0,63.67,2006-08-23 03:00:00
2547.0,61.33,2006-08-23 04:00:00
2600.0,60.67,2006-08-23 05:00:00
2826.0,59.33,2006-08-23 06:00:00
3182.0,57.33,2006-08-23 07:00:00
3520.0,60.0,2006-08-23 08:00:00
3758.0,62.0,2006-08-23 09:00:00
3916.0,64.67,2006-08-23 10:00:00
4037.0,68.0,2006-08-23 11:00:00
4068.0,69.0,2006-08-23 12:00:00
4046.0,70.0,2006-08-23 13:00:00
4041.0,70.0,2006-08-23 14:00:00
4013.0,70.0,2006-08-23 15:00:00
3984.0,71.67,2006-08-23 16:00:00
3962.0,72.33,2006-08-23 17:00:00
3909.0,71.33,2006-08-23 18:00:00
3842.0,70.33,2006-08-23 19:00:00
3835.0,67.33,2006-08-23 20:00:00
3900.0,63.67,2006-08-23 21:00:00
3637.0,61.33,2006-08-23 22:00:00
3233.0,59.0,2006-08-23 23:00:00
2883.0,58.67,2006-08-24 00:00:00
2679.0,57.67,2006-08-24 01:00:00
2563.0,57.67,2006-08-24 02:00:00
2509.0,56.67,2006-08-24 03:00:00
2492.0,55.67,2006-08-24 04:00:00
2556.0,56.0,2006-08-24 05:00:00
2792.0,55.67,2006-08-24 06:00:00
3167.0,55.33,2006-08-24 07:00:00
3507.0,55.33,2006-08-24 08:00:00
3718.0,57.33,2006-08-24 09:00:00
3829.0,58.33,2006-08-24 10:00:00
3904.0,62.0,2006-08-24 11:00:00
3920.0,65.0,2006-08-24 12:00:00
3899.0,65.33,2006-08-24 13:00:00
3919.0,67.0,2006-08-24 14:00:00
3880.0,67.67,2006-08-24 15:00:00
3834.0,68.0,2006-08-24 16:00:00
3822.0,68.67,2006-08-24 17:00:00
3789.0,68.0,2006-08-24 18:00:00
3747.0,68.33,2006-08-24 19:00:00
3776.0,65.67,2006-08-24 20:00:00
3831.0,62.0,2006-08-24 21:00:00
3570.0,58.67,2006-08-24 22:00:00
3165.0,56.33,2006-08-24 23:00:00
2828.0,55.33,2006-08-25 00:00:00
2608.0,54.67,2006-08-25 01:00:00
2515.0,53.33,2006-08-25 02:00:00
2454.0,53.33,2006-08-25 03:00:00
2433.0,54.33,2006-08-25 04:00:00
2491.0,54.33,2006-08-25 05:00:00
2719.0,54.67,2006-08-25 06:00:00
3083.0,54.33,2006-08-25 07:00:00
3430.0,55.33,2006-08-25 08:00:00
3652.0,57.0,2006-08-25 09:00:00
3785.0,57.0,2006-08-25 10:00:00
3867.0,60.33,2006-08-25 11:00:00
3871.0,64.67,2006-08-25 12:00:00
3837.0,64.33,2006-08-25 13:00:00
3825.0,66.0,2006-08-25 14:00:00
3777.0,66.67,2006-08-25 15:00:00
3711.0,66.33,2006-08-25 16:00:00
3685.0,67.0,2006-08-25 17:00:00
3644.0,66.33,2006-08-25 18:00:00
3583.0,65.33,2006-08-25 19:00:00
3613.0,63.33,2006-08-25 20:00:00
3655.0,60.67,2006-08-25 21:00:00
3428.0,58.67,2006-08-25 22:00:00
3102.0,58.33,2006-08-25 23:00:00
2768.0,56.67,2006-08-26 00:00:00
2536.0,56.33,2006-08-26 01:00:00
2414.0,55.0,2006-08-26 02:00:00
2352.0,52.33,2006-08-26 03:00:00
2317.0,52.67,2006-08-26 04:00:00
2339.0,52.33,2006-08-26 05:00:00
2431.0,52.33,2006-08-26 06:00:00
2587.0,51.67,2006-08-26 07:00:00
2875.0,52.33,2006-08-26 08:00:00
3183.0,55.67,2006-08-26 09:00:00
3392.0,58.67,2006-08-26 10:00:00
3470.0,61.67,2006-08-26 11:00:00
3478.0,64.33,2006-08-26 12:00:00
3430.0,68.0,2006-08-26 13:00:00
3376.0,70.33,2006-08-26 14:00:00
3326.0,70.67,2006-08-26 15:00:00
3305.0,71.33,2006-08-26 16:00:00
3331.0,71.67,2006-08-26 17:00:00
3362.0,71.0,2006-08-26 18:00:00
3354.0,69.0,2006-08-26 19:00:00
3415.0,66.33,2006-08-26 20:00:00
3470.0,63.33,2006-08-26 21:00:00
3275.0,61.33,2006-08-26 22:00:00
2986.0,60.33,2006-08-26 23:00:00
2696.0,60.67,2006-08-27 00:00:00
2493.0,60.33,2006-08-27 01:00:00
2370.0,59.0,2006-08-27 02:00:00
2299.0,56.0,2006-08-27 03:00:00
2256.0,57.0,2006-08-27 04:00:00
2267.0,57.0,2006-08-27 05:00:00
2323.0,56.0,2006-08-27 06:00:00
2424.0,56.33,2006-08-27 07:00:00
2665.0,56.67,2006-08-27 08:00:00
