Date,Hour,load,T
38689.00,8,,26
38689.00,9,,26.67
38689.00,10,,27.67
38689.00,11,,28.67
38689.00,12,,30
38689.00,13,,30.67
38689.00,14,,31
38689.00,15,,30.67
38689.00,16,,31
38689.00,17,,30.33
38689.00,18,,29.33
38689.00,19,,29
38689.00,20,,28.33
38689.00,21,,28
38689.00,22,,27.67
38689.00,23,,26.67
38689.00,24,,26.67
38690.00,1,,25.33
38690.00,2,,25.67
38690.00,3,,26
38690.00,4,,25.67
38690.00,5,,25.33
38690.00,6,,26.33
38690.00,7,,26.33
38690.00,8,,26
38690.00,9,,26
38690.00,10,,27.33
38690.00,11,,27
38690.00,12,,27.33
38690.00,13,,28
38690.00,14,,28.67
38690.00,15,,28.33
38690.00,16,,28
38690.00,17,,27.67
38690.00,18,,27.33
38690.00,19,,27
38690.00,20,,26.33
38690.00,21,,26.33
38690.00,22,,27
38690.00,23,,23
38690.00,24,,24
38691.00,1,,22.67
38691.00,2,,23.33
38691.00,3,,22.67
38691.00,4,,22.33
38691.00,5,,23
38691.00,6,,22.33
38691.00,7,,20.67
38691.00,8,,21
38691.00,9,,23
38691.00,10,,27
38691.00,11,,30
38691.00,12,,31
38691.00,13,,33
38691.00,14,,34.67
38691.00,15,,34.33
38691.00,16,,34
38691.00,17,,32.33
38691.00,18,,30
38691.00,19,,29.67
38691.00,20,,28.33
38691.00,21,,27.67
38691.00,22,,25.33
38691.00,23,,25.33
38691.00,24,,25.33
38692.00,1,,25.67
38692.00,2,,25.67
38692.00,3,,25.67
38692.00,4,,26
38692.00,5,,26.33
38692.00,6,,25.67
38692.00,7,,25.67
38692.00,8,,25.67
38692.00,9,,25.67
38692.00,10,,26.67
38692.00,11,,28.33
38692.00,12,,29.67
38692.00,13,,31
38692.00,14,,31
38692.00,15,,31.67
38692.00,16,,31.33
38692.00,17,,30.33
38692.00,18,,30.33
38692.00,19,,29.33
38692.00,20,,27.67
38692.00,21,,26.67
38692.00,22,,26
38692.00,23,,24.67
38692.00,24,,25
38693.00,1,,24
38693.00,2,,24
38693.00,3,,23.67
38693.00,4,,23.33
38693.00,5,,22.33
38693.00,6,,21.33
38693.00,7,,21
38693.00,8,,19.67
38693.00,9,,21.33
38693.00,10,,23
38693.00,11,,24.33
38693.00,12,,24.33
38693.00,13,,25.33
38693.00,14,,25
38693.00,15,,24
38693.00,16,,24.33
38693.00,17,,22.67
38693.00,18,,20.33
38693.00,19,,18.33
38693.00,20,,16.67
38693.00,21,,15.67
38693.00,22,,15.33
38693.00,23,,15.33
38693.00,24,,15
38694.00,1,,14.33
38694.00,2,,13.67
38694.00,3,,14
38694.00,4,,13.67
38694.00,5,,13.67
38694.00,6,,12.33
38694.00,7,,12.33
38694.00,8,,12
38694.00,9,,14
38694.00,10,,17
38694.00,11,,21.67
38694.00,12,,24.67
38694.00,13,,26.67
38694.00,14,,27.67
38694.00,15,,29
38694.00,16,,28.67
38694.00,17,,27
38694.00,18,,25
38694.00,19,,22
38694.00,20,,19.33
38694.00,21,,17.67
38694.00,22,,15.67
38694.00,23,,14
38694.00,24,,14.33
38695.00,1,,14.67
38695.00,2,,16
38695.00,3,,17.67
38695.00,4,,18.67
38695.00,5,,20
38695.00,6,,21
38695.00,7,,20.33
38695.00,8,,20.67
38695.00,9,,19.67
38695.00,10,,23
38695.00,11,,23.67
38695.00,12,,23.67
38695.00,13,,23.67
38695.00,14,,24.33
38695.00,15,,25
38695.00,16,,25.33
38695.00,17,,25.33
38695.00,18,,25.67
38695.00,19,,26.67
38695.00,20,,26
38695.00,21,,25
38695.00,22,,25.33
38695.00,23,,25.33
38695.00,24,,24.67
38696.00,1,,25
38696.00,2,,24.67
38696.00,3,,23.33
38696.00,4,,24
38696.00,5,,23.33
38696.00,6,,22
38696.00,7,,23.67
38696.00,8,,22
38696.00,9,,24
38696.00,10,,28.67
38696.00,11,,30.67
38696.00,12,,32.67
38696.00,13,,33.67
38696.00,14,,35
38696.00,15,,34.33
38696.00,16,,33.33
38696.00,17,,33
38696.00,18,,32.67
38696.00,19,,32
38696.00,20,,32
38696.00,21,,29.33
38696.00,22,,28.67
38696.00,23,,27.67
38696.00,24,,26.67
38697.00,1,,27.67
38697.00,2,,27.33
38697.00,3,,28.33
38697.00,4,,27.33
38697.00,5,,25
38697.00,6,,23.67
38697.00,7,,22.33
38697.00,8,,19
38697.00,9,,19.33
38697.00,10,,23
38697.00,11,,26.33
38697.00,12,,28.67
38697.00,13,,31.67
38697.00,14,,33.67
38697.00,15,,34.33
38697.00,16,,34
38697.00,17,,33
38697.00,18,,32
38697.00,19,,31
38697.00,20,,30.33
38697.00,21,,28
38697.00,22,,26
38697.00,23,,24.67
38697.00,24,,24.33
38698.00,1,,23
38698.00,2,,24
38698.00,3,,22.33
38698.00,4,,22
38698.00,5,,22.33
38698.00,6,,23
38698.00,7,,23.33
38698.00,8,,23.33
38698.00,9,,23
38698.00,10,,22.67
38698.00,11,,23.67
38698.00,12,,26
38698.00,13,,28
38698.00,14,,29.33
38698.00,15,,29
38698.00,16,,28.33
38698.00,17,,27.33
38698.00,18,,25.67
38698.00,19,,25
38698.00,20,,24.67
38698.00,21,,23.67
38698.00,22,,21.33
38698.00,23,,20.33
38698.00,24,,18.67
38699.00,1,,16.33
38699.00,2,,15.33
38699.00,3,,14.33
38699.00,4,,12.67
38699.00,5,,11.67
38699.00,6,,10.33
38699.00,7,,10
38699.00,8,,9.67
38699.00,9,,8.33
38699.00,10,,10
38699.00,11,,13
38699.00,12,,13.67
38699.00,13,,15.33
38699.00,14,,16.67
38699.00,15,,17
38699.00,16,,17
38699.00,17,,15.67
38699.00,18,,13.67
38699.00,19,,12.67
38699.00,20,,11.67
38699.00,21,,10.33
38699.00,22,,8.67
38699.00,23,,6.33
38699.00,24,,3.33
38700.00,1,,4
38700.00,2,,3.33
38700.00,3,,2.67
38700.00,4,,0.67
38700.00,5,,1
38700.00,6,,1.33
38700.00,7,,-1.67
38700.00,8,,-1
38700.00,9,,1.33
38700.00,10,,5
38700.00,11,,10.67
38700.00,12,,15
38700.00,13,,17.33
38700.00,14,,18.67
38700.00,15,,19.67
38700.00,16,,19
38700.00,17,,18
38700.00,18,,15.67
38700.00,19,,13.67
38700.00,20,,11.67
38700.00,21,,12
38700.00,22,,8.67
38700.00,23,,6.67
38700.00,24,,5
38701.00,1,,4
38701.00,2,,3.33
38701.00,3,,2
38701.00,4,,1.67
38701.00,5,,0.67
38701.00,6,,-0.67
38701.00,7,,-0.67
38701.00,8,,-0.33
38701.00,9,,0.33
38701.00,10,,5
38701.00,11,,10.33
38701.00,12,,15
38701.00,13,,18
38701.00,14,,21.33
38701.00,15,,24
38701.00,16,,24
38701.00,17,,23.33
38701.00,18,,19.67
38701.00,19,,17.67
38701.00,20,,18.67
38701.00,21,,18.33
38701.00,22,,19
38701.00,23,,17.67
38701.00,24,,16.67
38702.00,1,,17.33
38702.00,2,,17.67
38702.00,3,,19.33
38702.00,4,,20
38702.00,5,,22.33
38702.00,6,,22.33
38702.00,7,,22.33
38702.00,8,,25
38702.00,9,,27.67
38702.00,10,,27.67
38702.00,11,,31.33
38702.00,12,,33
38702.00,13,,33
38702.00,14,,33.67
38702.00,15,,33.33
38702.00,16,,32.67
38702.00,17,,30.67
38702.00,18,,30
38702.00,19,,30
38702.00,20,,31
38702.00,21,,30.33
38702.00,22,,31.33
38702.00,23,,31.33
38702.00,24,,30
38703.00,1,,30.67
38703.00,2,,31.33
38703.00,3,,29
38703.00,4,,27.67
38703.00,5,,29
38703.00,6,,27.67
38703.00,7,,26
38703.00,8,,24.67
38703.00,9,,24
38703.00,10,,26.67
38703.00,11,,28.67
38703.00,12,,30.33
38703.00,13,,32.67
38703.00,14,,34
38703.00,15,,33.67
38703.00,16,,33.67
38703.00,17,,32.33
38703.00,18,,29.33
38703.00,19,,28.67
38703.00,20,,29
38703.00,21,,27.67
38703.00,22,,26.33
38703.00,23,,25
38703.00,24,,23
38704.00,1,,24
38704.00,2,,23.33
38704.00,3,,21.67
38704.00,4,,20.33
38704.00,5,,20.33
38704.00,6,,18.67
38704.00,7,,19
38704.00,8,,18.67
38704.00,9,,18
38704.00,10,,19.33
38704.00,11,,23
38704.00,12,,29
38704.00,13,,31.67
38704.00,14,,32.33
38704.00,15,,32.33
38704.00,16,,33
38704.00,17,,32
38704.00,18,,30.33
38704.00,19,,28.33
38704.00,20,,27.67
38704.00,21,,26
38704.00,22,,25
38704.00,23,,23.67
38704.00,24,,23.67
38705.00,1,,24
38705.00,2,,23.67
38705.00,3,,24.67
38705.00,4,,24
38705.00,5,,23.33
38705.00,6,,22.33
38705.00,7,,22.33
38705.00,8,,22
38705.00,9,,23.33
38705.00,10,,24.33
38705.00,11,,26.67
38705.00,12,,28.33
38705.00,13,,29.33
38705.00,14,,29.33
38705.00,15,,28.67
38705.00,16,,28
38705.00,17,,27.33
38705.00,18,,26
38705.00,19,,26
38705.00,20,,24.33
38705.00,21,,22.67
38705.00,22,,22.33
38705.00,23,,21.33
38705.00,24,,22
38706.00,1,,21.33
38706.00,2,,22
38706.00,3,,21
38706.00,4,,21
38706.00,5,,21
38706.00,6,,20
38706.00,7,,20.67
38706.00,8,,21
38706.00,9,,21
38706.00,10,,22.67
38706.00,11,,25.33
38706.00,12,,27.33
38706.00,13,,29.67
38706.00,14,,31
38706.00,15,,31.67
38706.00,16,,31
38706.00,17,,30
38706.00,18,,27.67
38706.00,19,,27
38706.00,20,,25
38706.00,21,,24
38706.00,22,,22.33
38706.00,23,,22
38706.00,24,,20.67
38707.00,1,,19.33
38707.00,2,,17.67
38707.00,3,,17
38707.00,4,,15.67
38707.00,5,,13.33
38707.00,6,,11
38707.00,7,,10.67
38707.00,8,,7
38707.00,9,,5.67
38707.00,10,,9.33
38707.00,11,,12.67
38707.00,12,,16.33
38707.00,13,,18.33
38707.00,14,,20
38707.00,15,,21.33
38707.00,16,,22
38707.00,17,,21.67
38707.00,18,,19
38707.00,19,,17.33
38707.00,20,,17.67
38707.00,21,,18
38707.00,22,,17.33
38707.00,23,,18
38707.00,24,,17
38708.00,1,,16.67
38708.00,2,,15
38708.00,3,,12
38708.00,4,,14.33
38708.00,5,,12.33
38708.00,6,,11.33
38708.00,7,,14
38708.00,8,,11.67
38708.00,9,,11.33
38708.00,10,,12.67
38708.00,11,,17
38708.00,12,,19
38708.00,13,,20.67
38708.00,14,,22.67
38708.00,15,,24.67
38708.00,16,,25.67
38708.00,17,,26.33
38708.00,18,,25.67
38708.00,19,,25.33
38708.00,20,,25.33
38708.00,21,,26.33
38708.00,22,,27.33
38708.00,23,,28.67
38708.00,24,,28.67
38709.00,1,,28.33
38709.00,2,,28.33
38709.00,3,,29.33
38709.00,4,,29.33
38709.00,5,,29.67
38709.00,6,,30
38709.00,7,,30
38709.00,8,,30
38709.00,9,,30.33
38709.00,10,,31.67
38709.00,11,,33.67
38709.00,12,,35.33
38709.00,13,,36
38709.00,14,,37.67
38709.00,15,,38
38709.00,16,,38.67
38709.00,17,,38.33
38709.00,18,,35.67
38709.00,19,,35
38709.00,20,,34.33
38709.00,21,,34
38709.00,22,,33.33
38709.00,23,,34
38709.00,24,,33.67
38710.00,1,,34.33
38710.00,2,,33.67
38710.00,3,,34.67
38710.00,4,,34
38710.00,5,,33.33
38710.00,6,,33.67
38710.00,7,,33
38710.00,8,,32
38710.00,9,,31.33
38710.00,10,,33.33
38710.00,11,,34.67
38710.00,12,,37.33
38710.00,13,,39.33
38710.00,14,,41
38710.00,15,,41.33
38710.00,16,,41
38710.00,17,,40.33
38710.00,18,,38.33
38710.00,19,,36.67
38710.00,20,,36
38710.00,21,,36
38710.00,22,,35.33
38710.00,23,,35.33
38710.00,24,,35
38711.00,1,,34.33
38711.00,2,,34
38711.00,3,,35.33
38711.00,4,,35
38711.00,5,,34.33
38711.00,6,,33.67
38711.00,7,,35
38711.00,8,,34.33
38711.00,9,,34.67
38711.00,10,,34.67
38711.00,11,,36.67
38711.00,12,,38.33
38711.00,13,,39.67
38711.00,14,,41.33
38711.00,15,,41
38711.00,16,,41
38711.00,17,,40
38711.00,18,,40.33
38711.00,19,,38.33
38711.00,20,,38.33
38711.00,21,,38.67
38711.00,22,,40
38711.00,23,,40
38711.00,24,,39.67
38712.00,1,,40
38712.00,2,,40
38712.00,3,,40
38712.00,4,,40
38712.00,5,,39.33
38712.00,6,,38.67
38712.00,7,,37.33
38712.00,8,,37
38712.00,9,,36.33
38712.00,10,,35.67
38712.00,11,,35
38712.00,12,,34.67
38712.00,13,,35
38712.00,14,,34.67
38712.00,15,,34.67
38712.00,16,,33.67
38712.00,17,,33.33
38712.00,18,,33.33
38712.00,19,,31.67
38712.00,20,,31.67
38712.00,21,,30.33
38712.00,22,,29.67
38712.00,23,,28.33
38712.00,24,,28
38713.00,1,,28.33
38713.00,2,,26
38713.00,3,,25.33
38713.00,4,,25
38713.00,5,,25.67
38713.00,6,,25.33
38713.00,7,,25
38713.00,8,,24.33
38713.00,9,,24.33
38713.00,10,,24.67
38713.00,11,,25.33
38713.00,12,,27
38713.00,13,,29
38713.00,14,,30.33
38713.00,15,,31.33
38713.00,16,,31.67
38713.00,17,,29.67
38713.00,18,,27.67
38713.00,19,,27
38713.00,20,,25.33
38713.00,21,,25
38713.00,22,,23.67
38713.00,23,,22.67
38713.00,24,,22
38714.00,1,,21.67
38714.00,2,,19.67
38714.00,3,,19.33
38714.00,4,,17.67
38714.00,5,,15.67
38714.00,6,,15.67
38714.00,7,,14.67
38714.00,8,,15.33
38714.00,9,,16
38714.00,10,,19.67
38714.00,11,,23.33
38714.00,12,,27.67
38714.00,13,,30.33
38714.00,14,,32.33
38714.00,15,,33.67
38714.00,16,,34.67
38714.00,17,,35
38714.00,18,,35
38714.00,19,,35
38714.00,20,,35.67
38714.00,21,,35.67
38714.00,22,,35.67
38714.00,23,,35.67
38714.00,24,,35.67
38715.00,1,,35.33
38715.00,2,,35.33
38715.00,3,,36
38715.00,4,,35.67
38715.00,5,,36
38715.00,6,,36
38715.00,7,,36.67
38715.00,8,,36.33
38715.00,9,,36.33
38715.00,10,,36.33
38715.00,11,,37.67
38715.00,12,,37.33
38715.00,13,,38.67
38715.00,14,,39
38715.00,15,,38
38715.00,16,,38.33
38715.00,17,,37.67
38715.00,18,,38.67
38715.00,19,,39.33
38715.00,20,,38.33
38715.00,21,,37.33
38715.00,22,,36.67
38715.00,23,,37
38715.00,24,,35.67
38716.00,1,,35
38716.00,2,,34.67
38716.00,3,,35.33
38716.00,4,,35.67
38716.00,5,,36
38716.00,6,,35.67
38716.00,7,,35.33
38716.00,8,,34.33
38716.00,9,,33
38716.00,10,,32
38716.00,11,,32
38716.00,12,,30.33
38716.00,13,,30.67
38716.00,14,,30.33
38716.00,15,,29.67
38716.00,16,,29.67
38716.00,17,,28.33
38716.00,18,,27.33
38716.00,19,,26
38716.00,20,,24.33
38716.00,21,,23
38716.00,22,,22
38716.00,23,,20.33
38716.00,24,,19.67
38717.00,1,,19
38717.00,2,,17.33
38717.00,3,,15.33
38717.00,4,,15
38717.00,5,,14.33
38717.00,6,,14.33
38717.00,7,,14.33
38717.00,8,,13.67
38717.00,9,,14.33
38717.00,10,,15.67
38717.00,11,,17
38717.00,12,,18
38717.00,13,,19.33
38717.00,14,,20.33
38717.00,15,,22
38717.00,16,,21.33
38717.00,17,,21.33
38717.00,18,,21.67
38717.00,19,,20.67
38717.00,20,,20.67
38717.00,21,,23.67
38717.00,22,,23.33
38717.00,23,,23.33
38717.00,24,,22.67
38718.00,1,3010,22.67
38718.00,2,2853,20.67
38718.00,3,2758,21.33
38718.00,4,2705,19
38718.00,5,2709,19.33
38718.00,6,2753,18.67
38718.00,7,2849,18
38718.00,8,3008,17.67
38718.00,9,3243,19
38718.00,10,3468,19.67
38718.00,11,3598,19.33
38718.00,12,3673,20.33
38718.00,13,3695,21
38718.00,14,3640,22
38718.00,15,3592,22.67
38718.00,16,3626,23
38718.00,17,3924,23.33
38718.00,18,4159,23.67
38718.00,19,4095,23.67
38718.00,20,3967,23.67
38718.00,21,3817,23.33
38718.00,22,3556,24
38718.00,23,3255,24.33
38718.00,24,2985,24.33
38719.00,1,2783,24.33
38719.00,2,2683,24
38719.00,3,2639,24
38719.00,4,2639,24
38719.00,5,2694,24
38719.00,6,2845,24
38719.00,7,3094,21.67
38719.00,8,3326,21.67
38719.00,9,3522,21.67
38719.00,10,3701,22.67
38719.00,11,3750,26.67
38719.00,12,3721,29
38719.00,13,3635,33
38719.00,14,3566,36.33
38719.00,15,3515,36.67
38719.00,16,3582,37
38719.00,17,3949,34.67
38719.00,18,4251,30.33
38719.00,19,4201,29.67
38719.00,20,4090,28
38719.00,21,3898,28.33
38719.00,22,3594,29.33
38719.00,23,3210,29
38719.00,24,2913,29
38720.00,1,2734,29.67
38720.00,2,2661,29.33
38720.00,3,2624,28.67
38720.00,4,2641,28.33
38720.00,5,2742,29
38720.00,6,3051,28.33
38720.00,7,3601,28
38720.00,8,3886,28
38720.00,9,3910,27
38720.00,10,3944,27
38720.00,11,3975,27.67
38720.00,12,3961,27.33
38720.00,13,3928,27.33
38720.00,14,3883,28.33
38720.00,15,3835,27.33
38720.00,16,3857,27.33
38720.00,17,4135,26.67
38720.00,18,4420,24.33
38720.00,19,4396,24
38720.00,20,4283,22.67
38720.00,21,4114,21.33
38720.00,22,3815,20.33
38720.00,23,3415,19.33
38720.00,24,3121,17.67
38721.00,1,2934,19.67
38721.00,2,2847,18.33
38721.00,3,2802,17.67
38721.00,4,2814,16
38721.00,5,2914,15.67
38721.00,6,3217,13.67
38721.00,7,3773,12.67
38721.00,8,4008,12.67
38721.00,9,3989,13
38721.00,10,3962,16
38721.00,11,3946,21
38721.00,12,3943,24.33
38721.00,13,3873,26.33
38721.00,14,3830,29
38721.00,15,3793,30.33
38721.00,16,3846,29.67
38721.00,17,4169,28.67
38721.00,18,4407,28.67
38721.00,19,4374,28
38721.00,20,4258,26.33
38721.00,21,4078,26
38721.00,22,3760,26.33
38721.00,23,3367,27.33
38721.00,24,3053,27.33
38722.00,1,2847,27
38722.00,2,2749,26.33
38722.00,3,2704,26.33
38722.00,4,2713,26.33
38722.00,5,2801,27
38722.00,6,3084,26
38722.00,7,3627,26.67
38722.00,8,3915,27
38722.00,9,3926,27.67
38722.00,10,3952,28
38722.00,11,4011,28
38722.00,12,4024,28.33
38722.00,13,3976,29
38722.00,14,3916,29.67
38722.00,15,3857,30.33
38722.00,16,3866,30.33
38722.00,17,4113,30.67
38722.00,18,4368,30.67
38722.00,19,4337,30.33
38722.00,20,4219,30
38722.00,21,4031,30.33
38722.00,22,3716,30
38722.00,23,3324,29.67
38722.00,24,3012,29
38723.00,1,2808,29.33
38723.00,2,2710,28.67
38723.00,3,2663,28.33
38723.00,4,2679,28
38723.00,5,2764,28.33
38723.00,6,3047,27.67
38723.00,7,3578,27
38723.00,8,3843,26.67
38723.00,9,3852,26.67
38723.00,10,3880,26.33
38723.00,11,3915,27
38723.00,12,3933,26.67
38723.00,13,3873,27.33
38723.00,14,3854,27.67
38723.00,15,3828,27.33
38723.00,16,3863,28
38723.00,17,4094,27.67
38723.00,18,4274,26.33
38723.00,19,4204,26.67
38723.00,20,4060,26
38723.00,21,3914,25.67
38723.00,22,3691,24.67
38723.00,23,3388,24.33
38723.00,24,3098,23.33
38724.00,1,2895,22.33
38724.00,2,2799,21
38724.00,3,2747,20
38724.00,4,2745,18.33
38724.00,5,2790,17.33
38724.00,6,2907,16
38724.00,7,3118,14.67
38724.00,8,3363,11.67
38724.00,9,3609,10
38724.00,10,3751,13
38724.00,11,3780,17.33
38724.00,12,3752,19.33
38724.00,13,3666,21.33
38724.00,14,3592,23.33
38724.00,15,3533,24.33
38724.00,16,3571,24.33
38724.00,17,3864,24.67
38724.00,18,4180,23
38724.00,19,4135,18.33
38724.00,20,4007,16.67
38724.00,21,3864,15.33
38724.00,22,3664,16.33
38724.00,23,3385,15.67
38724.00,24,3132,15
38725.00,1,2915,15
38725.00,2,2803,15.33
38725.00,3,2742,16
38725.00,4,2730,15.67
38725.00,5,2749,16.33
38725.00,6,2819,18.33
38725.00,7,2964,18.67
38725.00,8,3175,17.67
38725.00,9,3426,19
38725.00,10,3623,20.67
38725.00,11,3705,23.33
38725.00,12,3741,24
38725.00,13,3708,25.33
38725.00,14,3638,26.67
38725.00,15,3563,28
38725.00,16,3580,29
38725.00,17,3905,28.33
38725.00,18,4219,26.33
38725.00,19,4180,23
38725.00,20,4051,23
38725.00,21,3865,20.67
38725.00,22,3562,20.33
38725.00,23,3221,18.67
38725.00,24,2970,20
38726.00,1,2800,20.67
38726.00,2,2717,22
38726.00,3,2690,23.33
38726.00,4,2711,23.33
38726.00,5,2814,24.33
38726.00,6,3125,24.33
38726.00,7,3679,25
38726.00,8,3951,25.67
38726.00,9,3961,25.67
38726.00,10,4013,26
38726.00,11,4059,27
38726.00,12,4054,28.67
38726.00,13,4013,29.67
38726.00,14,3984,30.33
38726.00,15,3924,30.33
38726.00,16,3932,31
38726.00,17,4142,30.67
38726.00,18,4385,30.67
38726.00,19,4313,30
38726.00,20,4180,30
38726.00,21,3972,30
38726.00,22,3665,32.67
38726.00,23,3271,33.67
38726.00,24,2964,33
38727.00,1,2775,30.33
38727.00,2,2673,29.33
38727.00,3,2633,28.33
38727.00,4,2646,27.33
38727.00,5,2739,28
38727.00,6,3045,29.67
38727.00,7,3603,28
38727.00,8,3832,28
38727.00,9,3807,25.67
38727.00,10,3783,31
38727.00,11,3757,33.67
38727.00,12,3741,35.67
38727.00,13,3702,37.67
38727.00,14,3681,39
38727.00,15,3640,39.33
38727.00,16,3659,40
38727.00,17,3925,38.67
38727.00,18,4271,36.67
38727.00,19,4253,33
38727.00,20,4136,30
38727.00,21,3963,29.67
38727.00,22,3669,28.67
38727.00,23,3287,28
38727.00,24,2986,27
38728.00,1,2807,27.33
38728.00,2,2703,27.67
38728.00,3,2654,29
38728.00,4,2649,29
38728.00,5,2738,28.67
38728.00,6,3010,30.33
38728.00,7,3557,31.67
38728.00,8,3831,32.67
38728.00,9,3814,33
38728.00,10,3823,34.67
38728.00,11,3830,36.33
38728.00,12,3840,39.33
38728.00,13,3794,41
38728.00,14,3778,43
38728.00,15,3733,42.33
38728.00,16,3756,43.67
38728.00,17,3987,43
38728.00,18,4227,41.67
38728.00,19,4173,41.33
38728.00,20,4056,41.33
38728.00,21,3862,41
38728.00,22,3534,40
38728.00,23,3151,38.67
38728.00,24,2842,41.67
38729.00,1,2635,41.67
38729.00,2,2529,41.67
38729.00,3,2488,40.33
38729.00,4,2493,41.67
38729.00,5,2585,43
38729.00,6,2856,42
38729.00,7,3409,41
38729.00,8,3662,39.67
38729.00,9,3650,39.67
38729.00,10,3673,41.33
38729.00,11,3686,43
38729.00,12,3673,44.33
38729.00,13,3629,45.33
38729.00,14,3597,46
38729.00,15,3552,46
38729.00,16,3564,46.67
38729.00,17,3815,45.33
38729.00,18,4146,43.33
38729.00,19,4154,40.67
38729.00,20,4055,38
38729.00,21,3884,35.33
38729.00,22,3594,34
38729.00,23,3211,31.33
38729.00,24,2845,31
38730.00,1,2658,29.67
38730.00,2,2583,29.33
38730.00,3,2543,32
38730.00,4,2569,31.33
38730.00,5,2655,31
38730.00,6,2995,31.33
38730.00,7,3549,29
38730.00,8,3806,30
38730.00,9,3788,28.67
38730.00,10,3737,34
38730.00,11,3732,38.33
38730.00,12,3712,41.33
38730.00,13,3644,44.33
38730.00,14,3610,45.67
38730.00,15,3553,46.33
38730.00,16,3554,47.33
38730.00,17,3764,47
38730.00,18,4015,46
38730.00,19,3959,46
38730.00,20,3803,46.67
38730.00,21,3646,46.67
38730.00,22,3403,44.67
38730.00,23,3093,45
38730.00,24,2800,44.67
38731.00,1,2580,44.67
38731.00,2,2464,45.67
38731.00,3,2401,44
38731.00,4,2372,43.67
38731.00,5,2402,45.67
38731.00,6,2505,43.67
38731.00,7,2712,43.67
38731.00,8,3006,44.67
38731.00,9,3298,44.67
38731.00,10,3528,49.33
38731.00,11,3640,52.33
38731.00,12,3655,53
38731.00,13,3606,53
38731.00,14,3551,51.67
38731.00,15,3494,48
38731.00,16,3500,47.67
38731.00,17,3689,45.33
38731.00,18,3870,42
38731.00,19,3813,41.33
38731.00,20,3667,40.33
38731.00,21,3490,39.67
38731.00,22,3284,35
38731.00,23,3052,34.67
38731.00,24,2831,32
38732.00,1,2627,30.67
38732.00,2,2518,29
38732.00,3,2479,26.67
38732.00,4,2480,24.33
38732.00,5,2516,22.33
38732.00,6,2605,21
38732.00,7,2768,19.33
38732.00,8,3017,17
38732.00,9,3322,17
38732.00,10,3568,16
38732.00,11,3753,14.67
38732.00,12,3866,14.33
38732.00,13,3887,13.33
38732.00,14,3879,12
38732.00,15,3842,11.33
38732.00,16,3872,11.33
38732.00,17,4126,10.67
38732.00,18,4435,9.67
38732.00,19,4384,9
38732.00,20,4225,8.33
38732.00,21,4042,8.33
38732.00,22,3786,8.33
38732.00,23,3486,7.67
38732.00,24,3250,7
38733.00,1,3072,6.67
38733.00,2,3012,6.33
38733.00,3,2991,6
38733.00,4,3003,6
38733.00,5,3091,5.33
38733.00,6,3308,5.33
38733.00,7,3700,5
38733.00,8,3974,4.67
38733.00,9,4147,5.33
38733.00,10,4263,7.33
38733.00,11,4302,9
38733.00,12,4277,11
38733.00,13,4189,13.67
38733.00,14,4128,17.33
38733.00,15,4064,19.67
38733.00,16,4056,21
38733.00,17,4278,21
38733.00,18,4617,19.33
38733.00,19,4586,17
38733.00,20,4450,15.33
38733.00,21,4264,14.67
38733.00,22,3960,14
38733.00,23,3586,14
38733.00,24,3277,14.33
38734.00,1,3093,12.67
38734.00,2,3019,14.33
38734.00,3,2993,13.33
38734.00,4,2994,12.67
38734.00,5,3084,13.67
38734.00,6,3396,13.33
38734.00,7,3937,12.67
38734.00,8,4147,12.33
38734.00,9,4108,13.33
38734.00,10,4060,16.33
38734.00,11,4012,21
38734.00,12,3964,24.67
38734.00,13,3922,28.67
38734.00,14,3855,30
38734.00,15,3788,32.33
38734.00,16,3782,32.67
38734.00,17,4029,30.67
38734.00,18,4337,29.67
38734.00,19,4326,29.67
38734.00,20,4205,30
38734.00,21,4002,31
38734.00,22,3687,33.33
38734.00,23,3299,33
38734.00,24,2987,33.67
